dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,0gi02r3o,LA-CDIP_InternVL3-2B_triplet_20260210-025523,finished,triplet,3,triplet_k3,0.00025279095304501186,0.48774025822921296,64.0,0.04322139303482585,0.08644278606965175,0.0432213930348259,0.017732515862129948,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/0gi02r3o,0.039343212379542844,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,f2nod9zf,LA-CDIP_InternVL3-2B_triplet_20260210-035506,finished,triplet,3,triplet_k3,7.123894203255301e-05,0.7413054443003427,64.0,0.0,0.0,0.0,0.022299471366034575,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/f2nod9zf,0.022299471366034575,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,8qhg1n1f,LA-CDIP_InternVL3-2B_triplet_20260210-045448,finished,triplet,3,triplet_k3,6.915035364314507e-05,0.543070472969997,64.0,0.025342039800995045,0.04322139303482585,0.017879353233830803,0.007332347716373523,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/8qhg1n1f,0.023734710900453166,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,mf47hh17,LA-CDIP_InternVL3-2B_triplet_20260210-055429,finished,triplet,3,triplet_k3,1.4388138602600424e-05,0.6773900654272133,64.0,0.007462686567164179,0.017879353233830865,0.010416666666666685,0.0049104637582399226,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/mf47hh17,0.007164816992070759,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,p6eip7ev,LA-CDIP_InternVL3-2B_triplet_20260210-065417,finished,triplet,3,triplet_k3,1.791178248044966e-05,0.872947724227407,64.0,0.0,0.0,0.0,0.003517944185007699,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/p6eip7ev,0.003517944185007699,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,klyqw2kv,LA-CDIP_InternVL3-2B_triplet_20260210-075403,finished,triplet,3,triplet_k3,2.9878182019693355e-06,0.8780770869582873,64.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/klyqw2kv,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,dip335zr,LA-CDIP_InternVL3-2B_triplet_20260210-085349,finished,triplet,3,triplet_k3,1.3773370289429831e-06,0.6055193342137466,64.0,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850076995,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/dip335zr,0.021397297418838564,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,d8ryqhu3,LA-CDIP_InternVL3-2B_triplet_20260210-095336,finished,triplet,3,triplet_k3,1.051990243497364e-06,0.31749526148965485,64.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/d8ryqhu3,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,vbv64pya,LA-CDIP_InternVL3-2B_triplet_20260210-105322,finished,triplet,3,triplet_k3,4.576875968872885e-06,0.4209459834760111,64.0,0.007462686567164179,0.017879353233830865,0.010416666666666685,0.0049104637582399226,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/vbv64pya,0.007164816992070759,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,dikwutz4,LA-CDIP_InternVL3-2B_triplet_20260210-115308,finished,triplet,3,triplet_k3,8.90781961237544e-06,0.9953982014163631,64.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/dikwutz4,0.017879353233830865,False
