dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,e7vsn061,LA-CDIP_InternVL3-2B_subcenter_arcface_20260214-211117,finished,subcenter_arcface,2,subcenter_arcface_k2,1.0838762019831773e-06,0.5892744204721994,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/e7vsn061,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,mvjhs5su,LA-CDIP_InternVL3-2B_subcenter_arcface_20260214-221104,finished,subcenter_arcface,1,subcenter_arcface_k1,1.1247543554978543e-06,0.568941155729987,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/mvjhs5su,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,43tkb4xh,LA-CDIP_InternVL3-2B_subcenter_arcface_20260214-231058,finished,subcenter_arcface,1,subcenter_arcface_k1,2.4231781641468566e-05,0.13504762809389634,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/43tkb4xh,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,4o3cwwwq,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-021028,finished,subcenter_arcface,1,subcenter_arcface_k1,1.513223889780184e-06,0.4671903029316461,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/4o3cwwwq,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,4jzxacpk,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-041010,finished,subcenter_arcface,1,subcenter_arcface_k1,1.0176196852035771e-06,0.2967084947428609,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/4jzxacpk,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,dh2e9lm2,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-051001,finished,subcenter_arcface,1,subcenter_arcface_k1,1.3469126542811393e-06,0.5248554765903254,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/dh2e9lm2,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,jk067uhf,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-061005,finished,subcenter_arcface,4,subcenter_arcface_k4,1.0447456928619889e-06,0.13256607874748252,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/jk067uhf,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,1kxsohoy,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-070956,finished,subcenter_arcface,3,subcenter_arcface_k3,2.7600146379686286e-06,0.10640941864758476,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/1kxsohoy,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,jzgbwg6a,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-080949,finished,subcenter_arcface,4,subcenter_arcface_k4,2.4125782604009663e-05,0.1531136060379271,32.0,0.014925373134328358,0.017879353233830865,0.002953980099502507,0.012699998783520593,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/jzgbwg6a,0.026148381868097696,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,e6aupdlu,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-090937,finished,subcenter_arcface,4,subcenter_arcface_k4,1.034360827778159e-06,0.28151876375611773,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/e6aupdlu,0.017879353233830865,False
