dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,rdzmxy5r,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-193655,finished,subcenter_cosface,1,subcenter_cosface_k1,2.0050211087486303e-05,0.30291378839180017,32.0,0.31270690094219505,0.3810797046091164,0.06837280366692133,0.028008567857740634,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/rdzmxy5r,0.30652906696647503,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,y9oa9q8r,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-203729,finished,subcenter_cosface,1,subcenter_cosface_k1,2.252560119029528e-05,0.23274206785899668,32.0,0.3388082505729565,0.3810797046091164,0.042271454036159894,0.01767960790231686,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/y9oa9q8r,0.3353521314571934,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,0lwp7hhz,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-213803,finished,subcenter_cosface,1,subcenter_cosface_k1,0.00014789974827188548,0.10492207161284908,32.0,0.40387063916475685,0.40387063916475685,0.0,0.024721126567244976,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/0lwp7hhz,0.4285917657320018,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,wmepgh2q,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-223835,finished,subcenter_cosface,1,subcenter_cosface_k1,1.2756989585335532e-05,0.27347979714630344,32.0,0.3517952635599695,0.3810797046091164,0.029284441049146903,0.012557294524881876,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/wmepgh2q,0.3497103375602779,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,lm65kg8n,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-233924,finished,subcenter_cosface,1,subcenter_cosface_k1,2.8257489708579003e-05,0.29995532214195386,32.0,0.3354978354978355,0.34530175706646293,0.009803921568627416,0.0046216129489316665,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/lm65kg8n,0.33521748766245346,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,n4kn2de5,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-003959,finished,subcenter_cosface,1,subcenter_cosface_k1,2.2469982039867212e-05,0.33076938966643465,32.0,0.3517952635599695,0.3810797046091164,0.029284441049146903,0.013804817899406314,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/n4kn2de5,0.35095786093480236,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,jk2oizcr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-014033,finished,subcenter_cosface,1,subcenter_cosface_k1,2.5991229831826113e-05,0.36631639467162513,32.0,0.32900432900432897,0.3745861981156099,0.045581869111280926,0.021487499165162915,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/jk2oizcr,0.3277008936138514,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,0r6hkupv,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-024107,finished,subcenter_cosface,1,subcenter_cosface_k1,3.488035855117408e-06,0.4938447068180076,32.0,0.3680926916221034,0.3680926916221034,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/0r6hkupv,0.3680926916221034,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,2lw7e87h,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-034138,finished,subcenter_cosface,1,subcenter_cosface_k1,2.751435869798483e-06,0.3862445723337149,32.0,0.3680926916221034,0.3680926916221034,0.0,0.007682681265756549,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/2lw7e87h,0.37577537288785995,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,4fisol5y,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-044220,finished,subcenter_cosface,2,subcenter_cosface_k2,1.2312703306373457e-05,0.1804916631985108,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/4fisol5y,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,qt3scodf,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-054247,finished,subcenter_cosface,2,subcenter_cosface_k2,2.197640913791071e-05,0.30256115145561924,32.0,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.00958701949942461,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/qt3scodf,0.37443295787477476,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,uldisvz5,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-064316,finished,subcenter_cosface,2,subcenter_cosface_k2,0.0003782197167692024,0.3660514839293525,32.0,0.42016806722689076,0.42016806722689076,0.0,0.03728228577435728,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/uldisvz5,0.45745035300124803,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,7cs7rir8,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-074343,finished,subcenter_cosface,2,subcenter_cosface_k2,9.021764588733074e-06,0.2474489875528558,32.0,0.39088362617774386,0.4006875477463713,0.009803921568627416,0.004072145935425153,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/7cs7rir8,0.3900538113288553,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,z66p82n4,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-084410,finished,subcenter_cosface,2,subcenter_cosface_k2,2.7882133070291573e-06,0.3947369328383604,32.0,0.3745861981156099,0.3745861981156099,0.0,0.0066989938394213045,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/z66p82n4,0.3812851919550312,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,7ir0k6ii,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-094439,finished,subcenter_cosface,2,subcenter_cosface_k2,1.0082404543226757e-06,0.11481901533597907,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/7ir0k6ii,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,23dsqros,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-104507,finished,subcenter_cosface,2,subcenter_cosface_k2,1.0686460550624773e-06,0.2200181407479952,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/23dsqros,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,zyb1pzbw,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-114537,finished,subcenter_cosface,2,subcenter_cosface_k2,1.0194283788755832e-06,0.5949694638226869,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/zyb1pzbw,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,802n8avm,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-124607,finished,subcenter_cosface,2,subcenter_cosface_k2,4.578379446690841e-06,0.597931343918912,32.0,0.3745861981156099,0.3745861981156099,0.0,0.009587019499424592,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/802n8avm,0.3841732176150345,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,bshwlejy,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-134639,finished,subcenter_cosface,2,subcenter_cosface_k2,1.0058586928983829e-06,0.5086312657313713,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/bshwlejy,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,qo7anp27,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-144713,finished,subcenter_cosface,2,subcenter_cosface_k2,1.1541756953912512e-06,0.17221507345990186,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/qo7anp27,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,s6b4p6t4,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-154744,finished,subcenter_cosface,2,subcenter_cosface_k2,1.00423809187648e-06,0.33089396835040297,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/s6b4p6t4,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,gqhhg9eu,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-164835,finished,subcenter_cosface,2,subcenter_cosface_k2,1.010074236054053e-06,0.27875875499905944,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/gqhhg9eu,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,p35zl9nk,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-174921,finished,subcenter_cosface,2,subcenter_cosface_k2,2.2099297496005934e-06,0.10344814167117104,32.0,0.3745861981156099,0.3745861981156099,0.0,0.007682681265756575,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/p35zl9nk,0.38226887938136644,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,gvz6fdmt,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-184957,finished,subcenter_cosface,2,subcenter_cosface_k2,1.012219162787162e-06,0.18527830191500735,32.0,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/gvz6fdmt,0.37412016535029946,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,bzpd40il,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-195101,finished,subcenter_cosface,3,subcenter_cosface_k3,0.0009112404171975582,0.23254133464437873,32.0,0.4126559714795009,0.4256429844665139,0.012987012987012991,0.060194876172510965,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/bzpd40il,0.46635734115850536,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,8b1dzmoa,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-205139,finished,subcenter_cosface,3,subcenter_cosface_k3,3.292638190586596e-05,0.30759451655050263,32.0,0.3680926916221034,0.3680926916221034,0.0,0.026641999795570293,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/8b1dzmoa,0.3947346914176737,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,fpgdyesy,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-215224,finished,subcenter_cosface,3,subcenter_cosface_k3,3.3433429178863967e-05,0.30732092999311333,32.0,0.3680926916221034,0.3680926916221034,0.0,0.02776648430211346,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/fpgdyesy,0.3958591759242169,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,0yx1kmnl,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-225253,finished,subcenter_cosface,3,subcenter_cosface_k3,1.9138678465724783e-05,0.45378746268310965,32.0,0.3680926916221034,0.3680926916221034,0.0,0.003061068316824882,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/0yx1kmnl,0.3711537599389283,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,471o04kr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-235334,finished,subcenter_cosface,3,subcenter_cosface_k3,1.1976135377330945e-05,0.5592874464808715,32.0,0.34530175706646293,0.40718105423987777,0.06187929717341484,0.025274164569110823,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/471o04kr,0.33963627304886634,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,xghg89zz,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-005423,finished,subcenter_cosface,3,subcenter_cosface_k3,2.364990112080989e-06,0.5961733916499191,32.0,0.3810797046091164,0.39088362617774386,0.009803921568627472,0.008004868440467897,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/xghg89zz,0.3841826122652705,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,rek64tyb,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-015452,finished,subcenter_cosface,3,subcenter_cosface_k3,4.818647877114799e-05,0.598297043408674,32.0,0.39088362617774386,0.42016806722689076,0.029284441049146903,0.0188588070810411,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/rek64tyb,0.39510021273421153,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,l9px3le1,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-025536,finished,subcenter_cosface,3,subcenter_cosface_k3,7.7482641174439e-06,0.5275738001351895,32.0,0.3810797046091164,0.3810797046091164,0.0,0.004072145935425183,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/l9px3le1,0.3851518505445416,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,fmlvts23,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-035604,finished,subcenter_cosface,3,subcenter_cosface_k3,9.430373800119814e-06,0.5907756616302928,32.0,0.3680926916221034,0.41367456073338427,0.04558186911128087,0.020132264073145466,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/fmlvts23,0.3654340211396084,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,fsjjlbpm,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-045650,finished,subcenter_cosface,3,subcenter_cosface_k3,1.6978589377381805e-05,0.5366259223106435,32.0,0.32900432900432897,0.3843901196842373,0.05538579067990834,0.022623598174734944,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/fsjjlbpm,0.32393503183910977,False
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,lgddqu2a,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-055733,finished,subcenter_cosface,3,subcenter_cosface_k3,1.1343802213119114e-06,0.10546374692128492,32.0,0.39088362617774386,0.39088362617774386,0.0,0.0046216129489316665,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/lgddqu2a,0.3955052391266755,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,vfvto36i,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-065802,finished,subcenter_cosface,3,subcenter_cosface_k3,2.2698171772920047e-05,0.5169175311084949,32.0,0.3680926916221034,0.3680926916221034,0.0,0.012557294524881885,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/vfvto36i,0.3806499861469853,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,mljwraec,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-075830,finished,subcenter_cosface,3,subcenter_cosface_k3,2.759943269662309e-06,0.4430520005676471,32.0,0.3712757830404889,0.39088362617774386,0.019607843137254943,0.011095111994946512,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/mljwraec,0.37256697346680795,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,kic949kr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-085915,finished,subcenter_cosface,3,subcenter_cosface_k3,2.134025667935869e-06,0.5568412163270834,32.0,0.3712757830404889,0.39088362617774386,0.019607843137254943,0.012227638518869096,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/kic949kr,0.37369949999073054,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,c68dgvf9,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260225-095942,crashed,subcenter_cosface,3,subcenter_cosface_k3,1.3419506311468848e-06,0.2716696288168816,32.0,0.39088362617774386,0.39088362617774386,0.0,0.0,False,2,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/c68dgvf9,0.39088362617774386,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,ytkurmpd,RVL-CDIP_InternVL3-2B_circle_20260228-162408,finished,circle,3,circle_k3,6.868401927396767e-05,0.2335062525403988,252.5397205999718,0.3810797046091164,0.3810797046091164,0.0,0.02610911211409458,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/ytkurmpd,0.40718881672321094,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,z47shvyc,RVL-CDIP_InternVL3-2B_circle_20260228-152317,finished,circle,3,circle_k3,5.339349701236759e-05,0.34069672884990565,228.6526074642011,0.3615991851285969,0.3615991851285969,0.0,0.04026452814629093,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/z47shvyc,0.40186371327488785,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,bfvdwick,RVL-CDIP_InternVL3-2B_circle_20260228-172442,finished,circle,3,circle_k3,4.05799780529939e-06,0.1239211391269902,181.8184936389395,0.3745861981156099,0.3745861981156099,0.0,0.007682681265756575,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/bfvdwick,0.38226887938136644,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,t4jbbxdz,RVL-CDIP_InternVL3-2B_circle_20260228-182530,finished,circle,3,circle_k3,4.663267527226978e-06,0.10490631888959703,153.7769051515783,0.3745861981156099,0.3745861981156099,0.0,0.007682681265756575,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/t4jbbxdz,0.38226887938136644,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,7rehqk7x,RVL-CDIP_InternVL3-2B_circle_20260228-192609,finished,circle,3,circle_k3,1.1729000041167373e-06,0.10199775011655143,183.4638572188914,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/7rehqk7x,0.37458619811560995,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,6a19qbqq,RVL-CDIP_InternVL3-2B_circle_20260228-202707,finished,circle,3,circle_k3,1.075456150990277e-06,0.10979621017810598,239.2199729726804,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/6a19qbqq,0.37458619811560995,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,tz4ecwlk,RVL-CDIP_InternVL3-2B_circle_20260228-212746,finished,circle,3,circle_k3,1.6370617371553244e-06,0.1285649040934697,41.96791821108155,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/tz4ecwlk,0.37458619811560995,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,j5kkajwk,RVL-CDIP_InternVL3-2B_circle_20260228-222828,finished,circle,3,circle_k3,1.3786788024664164e-06,0.1074504668538048,69.62063504407763,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/j5kkajwk,0.37458619811560995,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,46jlnwaz,RVL-CDIP_InternVL3-2B_circle_20260228-232904,finished,circle,3,circle_k3,1.0121525944175036e-06,0.21559069235317785,37.65478062677363,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/46jlnwaz,0.3679070066921751,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,96bqcnyj,RVL-CDIP_InternVL3-2B_circle_20260301-003258,finished,circle,3,circle_k3,1.250915788800128e-06,0.39575625024450256,52.26764928595116,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/96bqcnyj,0.3679070066921751,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,e7i9b173,RVL-CDIP_InternVL3-2B_circle_20260301-013614,finished,circle,3,circle_k3,1.0320805052547108e-06,0.30175501651724435,32.377243838806166,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/e7i9b173,0.3679070066921751,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,fufaxllg,RVL-CDIP_InternVL3-2B_circle_20260301-023643,finished,circle,3,circle_k3,1.5065267891957334e-06,0.3785698338920532,32.01498844597425,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/fufaxllg,0.3679070066921751,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,nydl5wua,RVL-CDIP_InternVL3-2B_circle_20260301-033719,finished,circle,3,circle_k3,1.1096920359818475e-06,0.3354989439025967,75.56665085448691,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/nydl5wua,0.3679070066921751,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,rell2bxh,RVL-CDIP_InternVL3-2B_circle_20260301-043745,finished,circle,3,circle_k3,1.0354461743323563e-06,0.389256254773813,97.20071998838634,0.3745861981156099,0.3745861981156099,0.0,5.551115123125783e-17,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/rell2bxh,0.37458619811560995,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,hmb2bw8f,RVL-CDIP_InternVL3-2B_circle_20260301-053817,finished,circle,3,circle_k3,1.026223432259393e-06,0.2687914461545067,71.75233876789284,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.003061068316824882,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/hmb2bw8f,0.3679070066921751,True
RVL-CDIP,coarse,CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps,67hi6gnb,RVL-CDIP_InternVL3-2B_contrastive_20260301-063918,finished,contrastive,3,contrastive_k3,6.746805177118571e-06,0.4822320817561628,64.0,0.3973771326712503,0.3973771326712503,0.0,0.007682681265756575,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_RVL-CDIP_InternVL3-2B_Sweeps/runs/67hi6gnb,0.40505981393700685,True
