run_id,run_name,loss_type,lr,margin,scale,k,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_epochs
68r5pdaq,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-030431,subcenter_cosface,7.019550379758977e-06,0.4692573535986464,32.0,1,0.010416666666666685,0.010416666666666685,0.0,0.0035179441850076995,True,3
fs3rdd93,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-040428,subcenter_cosface,1.076927854416575e-06,0.5828829491903866,32.0,1,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
g3ipmnap,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-050426,subcenter_cosface,1.6867679551145664e-05,0.5860232795598584,32.0,1,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
f606k6le,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-060426,subcenter_cosface,2.3487838581267267e-06,0.10135422569355454,32.0,1,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3
gy3xat1q,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-070431,subcenter_cosface,1.127660761040225e-06,0.4024684019888318,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
4purbykp,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-080435,subcenter_cosface,3.3811468811083366e-06,0.2665814320699499,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850076995,True,3
q2l7oo50,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-090423,subcenter_cosface,1.595809612430238e-06,0.4983489910024883,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
29fdh11c,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-100414,subcenter_cosface,1.0403370794142058e-06,0.4545097465790643,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
ezswownk,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-110409,subcenter_cosface,1.0783862132419734e-06,0.5891058408081201,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
25z1l7tk,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-120415,subcenter_cosface,1.042335251517106e-05,0.5941667435690242,32.0,2,0.025342039800995045,0.025342039800995045,0.0,0.0,False,3
vxekfgyk,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-130402,subcenter_cosface,1.1771968010162523e-06,0.5389015144334065,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
uq80vzk8,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-140359,subcenter_cosface,0.0009449547906771824,0.1101441640135443,32.0,2,0.31296641791044777,0.31296641791044777,0.0,0.02229947136603456,True,3
8gihac9h,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-150358,subcenter_cosface,1.00344630145508e-06,0.2398822791469393,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
a6pe7thr,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-160401,subcenter_cosface,1.0412351091733244e-06,0.3159096502182792,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
dssmospo,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-170429,subcenter_cosface,3.0661329181683977e-06,0.5909115664251278,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850076995,True,3
mpijmvfi,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-224648,subcenter_cosface,9.92236099487683e-06,0.42170209468096786,32.0,2,0.025342039800995045,0.025342039800995045,0.0,0.0,False,3
e5wfga2k,LA-CDIP_InternVL3-2B_subcenter_cosface_20260218-234702,subcenter_cosface,1.3880160300148964e-06,0.28267784161563514,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
u0kxzftz,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-004709,subcenter_cosface,3.6208286812246457e-06,0.4198272607225483,32.0,2,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850076995,True,3
avi343x0,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-014732,subcenter_cosface,1.9741418529770665e-06,0.26984012668371016,32.0,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
3cozppz4,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-024755,subcenter_cosface,6.781948448589786e-05,0.26334250964182526,32.0,3,0.014925373134328358,0.11178482587064675,0.0968594527363184,0.04066579595901282,False,3
rw9f5u6j,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-034816,subcenter_cosface,7.069762924691594e-05,0.4860849187979156,32.0,3,0.03280472636815922,0.1296641791044776,0.0968594527363184,0.04162765132514927,False,3
kk7dt70p,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-044836,subcenter_cosface,1.884586672516496e-06,0.5775520129124244,32.0,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
5trxunmn,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-054840,subcenter_cosface,1.709052600485852e-05,0.12569564718396406,32.0,3,0.007462686567164179,0.025342039800995045,0.017879353233830865,0.02229947136603458,False,3
trouthi6,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-064849,subcenter_cosface,2.602506495083447e-05,0.18179238161418684,32.0,3,0.017879353233830865,0.04322139303482585,0.025342039800994982,0.011946352128255292,False,3
8od4jf9d,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-074838,subcenter_cosface,1.0567986423189867e-05,0.10101870037315155,32.0,3,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850076995,False,3
qarc19e2,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-084840,subcenter_cosface,7.035350550226541e-05,0.2637544580186091,32.0,3,0.025342039800995045,0.10432213930348257,0.07898009950248752,0.033814573754964966,False,3
kkrpzt3b,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-094844,subcenter_cosface,5.02499641063775e-06,0.5610746745288858,32.0,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
rnehzyh0,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-104843,subcenter_cosface,1.3147448016583043e-05,0.11193618226490396,32.0,3,0.017879353233830865,0.025342039800995045,0.00746268656716418,0.010633186749956438,False,3
qyys785r,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-114912,subcenter_cosface,6.116102668775192e-06,0.3966830093613664,32.0,3,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3
ci6y663t,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-124930,subcenter_cosface,1.701414187257024e-05,0.5943089368090608,32.0,3,0.025342039800995045,0.025342039800995045,0.0,0.01459843078462196,True,3
x3famhek,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-134922,subcenter_cosface,0.0004106580546560623,0.27424683659696714,32.0,3,0.10432213930348257,0.10432213930348257,0.0,0.060284413292805865,True,3
zeuzynkd,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-144920,subcenter_cosface,4.6233563198484745e-05,0.2663611446113663,32.0,3,0.04322139303482585,0.06110074626865672,0.017879353233830872,0.008428407943247625,False,3
06gzaorr,LA-CDIP_InternVL3-2B_subcenter_cosface_20260219-154918,subcenter_cosface,2.025229470700319e-05,0.5420536882912472,32.0,3,0.035758706467661674,0.04322139303482585,0.007462686567164173,0.010633186749956468,False,3
2hrodqx6,LA-CDIP_InternVL3-2B_circle_20260219-164937,circle,0.0005905687464912453,0.3234260264901403,157.16170101489914,3,0.2593283582089552,0.4172885572139303,0.1579601990049751,0.0680616280152088,False,3
we42q1pi,LA-CDIP_InternVL3-2B_circle_20260219-174956,circle,0.0007993086588399603,0.13104696917896896,39.06297207809153,3,0.2950870646766169,0.2950870646766169,0.0,0.07883520565475464,True,3
v6xgnr9u,LA-CDIP_InternVL3-2B_circle_20260219-184958,circle,2.708292120981772e-06,0.14825397784838903,112.93151214064976,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
qcc4zv3r,LA-CDIP_InternVL3-2B_circle_20260219-194950,circle,2.1258089408525622e-05,0.33297503355444286,123.19776915876352,3,0.010416666666666685,0.010416666666666685,0.0,0.0035179441850076995,True,3
3emcj024,LA-CDIP_InternVL3-2B_circle_20260219-205003,circle,0.0001222138697887252,0.2324042480360992,213.58755046945691,3,0.007462686567164179,0.007462686567164179,0.0,0.0,False,3
3vv8zoqr,LA-CDIP_InternVL3-2B_circle_20260219-215010,circle,0.00013345500673033657,0.23117595859510096,205.05929974991807,3,0.007462686567164179,0.007462686567164179,0.0,0.03371363177299046,True,3
x8ni79e8,LA-CDIP_InternVL3-2B_circle_20260219-225016,circle,0.0001252708462663635,0.2287854843834124,239.07493008354297,3,0.007462686567164179,0.007462686567164179,0.0,0.0,False,3
y4tzz6yw,LA-CDIP_InternVL3-2B_circle_20260219-235026,circle,5.3934809616062765e-05,0.22405933029451108,224.3680845191459,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
rphbjyo8,LA-CDIP_InternVL3-2B_circle_20260220-005024,circle,9.781162211639313e-05,0.2764152363035214,231.127121514179,3,0.007462686567164179,0.017879353233830865,0.010416666666666685,0.0049104637582399226,False,3
ef5oa556,LA-CDIP_InternVL3-2B_circle_20260220-015034,circle,5.196518068976914e-06,0.2909776773995113,143.5694265899929,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
srnso7ji,LA-CDIP_InternVL3-2B_circle_20260220-025040,circle,5.822416673433102e-06,0.3180849313845792,93.633443123281,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
yzp0oo4e,LA-CDIP_InternVL3-2B_circle_20260220-035040,circle,6.0975372546410035e-06,0.3632605881638228,131.75791087468173,3,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3
t6uzm0bt,LA-CDIP_InternVL3-2B_circle_20260220-045053,circle,1.536031627345053e-06,0.2303957372384346,94.90885585288656,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
c08ershm,LA-CDIP_InternVL3-2B_circle_20260220-055057,circle,1.2877519004226698e-06,0.2344957327335775,162.00308185269628,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
uazr43z5,LA-CDIP_InternVL3-2B_circle_20260220-065114,circle,1.2091522291867788e-06,0.3229576576468792,137.25687161186246,3,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3
