run_id,run_name,loss_type,lr,margin,scale,k,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_epochs
rw7fm7hv,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-173542,subcenter_cosface,1.2786762892968236e-05,0.3666602604024932,32.0,1,0.3615991851285969,0.3810797046091164,0.019480519480519487,0.008098825512497711,False,3
lqz1wrdd,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-183620,subcenter_cosface,3.028625814849734e-05,0.414681950942171,32.0,1,0.3354978354978355,0.3517952635599695,0.016297428062133967,0.013306794290647938,True,3
rdzmxy5r,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-193655,subcenter_cosface,2.0050211087486303e-05,0.30291378839180017,32.0,1,0.31270690094219505,0.3810797046091164,0.06837280366692133,0.028008567857740634,False,3
y9oa9q8r,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-203729,subcenter_cosface,2.252560119029528e-05,0.23274206785899668,32.0,1,0.3388082505729565,0.3810797046091164,0.042271454036159894,0.01767960790231686,False,3
0lwp7hhz,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-213803,subcenter_cosface,0.00014789974827188548,0.10492207161284908,32.0,1,0.40387063916475685,0.40387063916475685,0.0,0.024721126567244976,True,3
wmepgh2q,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-223835,subcenter_cosface,1.2756989585335532e-05,0.27347979714630344,32.0,1,0.3517952635599695,0.3810797046091164,0.029284441049146903,0.012557294524881876,False,3
lm65kg8n,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260223-233924,subcenter_cosface,2.8257489708579003e-05,0.29995532214195386,32.0,1,0.3354978354978355,0.34530175706646293,0.009803921568627416,0.0046216129489316665,False,3
n4kn2de5,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-003959,subcenter_cosface,2.2469982039867212e-05,0.33076938966643465,32.0,1,0.3517952635599695,0.3810797046091164,0.029284441049146903,0.013804817899406314,False,3
jk2oizcr,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-014033,subcenter_cosface,2.5991229831826113e-05,0.36631639467162513,32.0,1,0.32900432900432897,0.3745861981156099,0.045581869111280926,0.021487499165162915,False,3
0r6hkupv,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-024107,subcenter_cosface,3.488035855117408e-06,0.4938447068180076,32.0,1,0.3680926916221034,0.3680926916221034,0.0,0.0,False,3
2lw7e87h,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-034138,subcenter_cosface,2.751435869798483e-06,0.3862445723337149,32.0,1,0.3680926916221034,0.3680926916221034,0.0,0.007682681265756549,False,3
4fisol5y,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-044220,subcenter_cosface,1.2312703306373457e-05,0.1804916631985108,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
qt3scodf,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-054247,subcenter_cosface,2.197640913791071e-05,0.30256115145561924,32.0,2,0.3680926916221034,0.3745861981156099,0.006493506493506496,0.00958701949942461,True,3
uldisvz5,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-064316,subcenter_cosface,0.0003782197167692024,0.3660514839293525,32.0,2,0.42016806722689076,0.42016806722689076,0.0,0.03728228577435728,True,3
